NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,smiles_std,scaffold,split,smiles_for_qm,xtb_gap_eV,xtb_Etot_Ha
0,0,0,0,0,0,0,,0,0,,0,TOX26003,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,c1ccc(C2OCc3ccccc32)cc1,train,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.877139596,-68.12897446
,,,,,,,0,,0,,,TOX26000,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,C1=C2CCCCC2C2CCC34CNCC3CCC4C2C1,train,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,3.776812763,-77.69027196
0,0,0,0,0,0,0,0,0,0,0,0,TOX27603,CC(C)CC(=O)OCc1ccccc1,CC(C)CC(=O)OCc1ccccc1,c1ccccc1,train,CC(C)CC(=O)OCc1ccccc1,4.117074614,-41.97942427
0,0,0,0,0,0,0,0,0,0,0,0,TOX27601,CC(C)(O)Cc1ccccc1,CC(C)(O)Cc1ccccc1,c1ccccc1,train,CC(C)(O)Cc1ccccc1,4.521270971,-32.60469103
0,0,0,0,1,0,0,1,0,0,0,0,TOX27606,CCC(=O)OC/C=C/c1ccccc1,CCC(=O)OC/C=C/c1ccccc1,c1ccccc1,train,CCC(=O)OC/C=C/c1ccccc1,3.514495185,-40.92479273
0,0,,0,,0,0,,0,0,,0,TOX27355,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,O=c1cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccccc2[nH]1,train,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,1.228071398,-94.37131309
0,0,0,0,0,0,0,0,0,0,0,0,TOX27604,CCCC(=O)OCCc1ccccc1,CCCC(=O)OCCc1ccccc1,c1ccccc1,train,CCCC(=O)OCCc1ccccc1,3.928288251,-41.97920436
0,0,0,,1,0,0,0,1,0,,0,TOX27605,O=C(C=Cc1ccccc1)OCCc1ccccc1,O=C(C=Cc1ccccc1)OCCc1ccccc1,O=C(C=Cc1ccccc1)OCCc1ccccc1,train,O=C(C=Cc1ccccc1)OCCc1ccccc1,2.712346654,-52.64621195
0,0,,,,0,,,0,0,0,0,TOX27358,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,O=C1N(S(=O)(=O)c2ccccc2)c2ccccc2C1(c1ccccc1)N1CCCC1,valid,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,1.893974962,-129.6399523
0,0,0,,0,0,0,0,0,0,,0,TOX27359,O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2,O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2,O=C(Oc1ccccc1)N1CCN2CCC1CC2,train,O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2,2.698520119,-56.73946901
0,0,0,0,0,0,0,0,0,0,0,0,TOX27608,CC(C)C(=O)OCC=Cc1ccccc1,CC(C)C(=O)OCC=Cc1ccccc1,c1ccccc1,train,CC(C)C(=O)OCC=Cc1ccccc1,3.530181869,-44.09044284
0,0,0,0,0,0,0,0,0,0,0,0,TOX27609,CCCCC1CCC(=O)O1,CCCCC1CCC(=O)O1,O=C1CCCO1,train,CCCCC1CCC(=O)O1,4.45713514,-32.41901269
0,0,0,0,0,0,0,0,0,0,0,0,TOX25779,NCCS,NCCS,,valid,NCCS,4.251284182,-13.99169664
0,0,0,0,0,0,0,0,0,0,0,0,TOX2871,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,O=S1(=O)NC(C2CC3C=CC2C3)Nc2ccccc21,train,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,3.016636949,-74.14709762
0,0,0,,0,0,0,0,0,0,0,0,TOX2870,N[C@@H]1CONC1=O,NC1CONC1=O,O=C1CCON1,valid,NC1CONC1=O,3.885189365,-23.38621725
0,0,0,0,0,0,0,0,0,0,,0,TOX2872,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,train,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,2.630202806,-58.56930254
0,0,0,0,0,0,0,,0,,0,0,TOX26191,O=C(OC1CN2CCC1CC2)c1ccccc1,O=C(OC1CN2CCC1CC2)c1ccccc1,O=C(OC1CN2CCC1CC2)c1ccccc1,train,O=C(OC1CN2CCC1CC2)c1ccccc1,1.988126175,-49.71575787
0,0,0,0,0,0,0,0,0,0,0,0,TOX26193,Cc1ccc2c(c1)C1CN(C)CCC1N2,Cc1ccc2c(c1)C1CN(C)CCC1N2,c1ccc2c(c1)NC1CCNCC21,train,Cc1ccc2c(c1)C1CN(C)CCC1N2,3.441071085,-42.86747412
0,,0,0,0,0,,,0,0,0,0,TOX26627,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,O=S(=O)(Nc1nc(-c2ncccn2)ncc1Oc1ccccc1)c1ccccc1,test,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1.788857178,-114.8159181
0,0,0,0,0,0,0,,0,,0,0,TOX26194,O=C1CCCCC1CN1CCCCC1,O=C1CCCCC1CN1CCCCC1,O=C1CCCCC1CN1CCCCC1,train,O=C1CCCCC1CN1CCCCC1,2.624559191,-43.41334395
0,0,0,0,,0,0,0,0,0,0,0,TOX6029,CC1=CC(=O)/C(=C(/C)[O-])C(=O)O1,C=C([O-])c1c(O)cc(C)oc1=O,O=c1cccco1,train,C=C([O-])c1c(O)cc(C)oc1=O,2.134424353,-36.83478332
0,0,0,0,0,0,0,0,0,0,0,0,TOX6022,Nc1ccc([As](=O)([O-])O)cc1,Nc1ccc([As](=O)([O-])O)cc1,c1ccccc1,train,Nc1ccc([As](=O)([O-])O)cc1,3.790216799,-33.7796624
0,0,0,,1,0,0,0,0,,1,0,TOX9036,CCCCCCCc1ccc(O)cc1,CCCCCCCc1ccc(O)cc1,c1ccccc1,train,CCCCCCCc1ccc(O)cc1,4.066995166,-42.09860147
0,0,0,0,0,0,0,0,0,0,0,0,TOX26196,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,C1CC2OCCC2O1,train,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,9.858040633,-34.19571422
0,0,,1,0,0,,0,0,0,,0,TOX20372,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,c1ccc(C2OC2(Cn2cncn2)c2ccccc2)cc1,test,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,3.418957732,-65.11399924
0,0,0,0,0,0,0,0,0,0,0,0,TOX2918,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,,valid,O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,4.74894999,-43.36561298
,0,0,0,0,0,0,0,0,0,0,0,TOX5639,Cc1cccc([N+](=O)[O-])c1C(=O)O,Cc1cccc([N+](=O)[O-])c1C(=O)O,c1ccccc1,train,Cc1cccc([N+](=O)[O-])c1C(=O)O,2.298339467,-39.74753236
0,0,0,0,1,0,0,0,0,0,0,0,TOX2912,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,c1ccccc1,train,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,2.97099906,-61.08050164
0,0,,0,0,0,0,0,0,0,0,0,TOX5633,Cc1ccc(N)cc1[N+](=O)[O-],Cc1ccc(N)cc1[N+](=O)[O-],c1ccccc1,train,Cc1ccc(N)cc1[N+](=O)[O-],1.344366027,-32.91144875
0,0,0,0,0,0,0,0,0,0,0,0,TOX2910,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,C1CCOCC1,train,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,9.482640131,-43.31914717
0,0,0,0,0,0,0,0,0,1,0,0,TOX5637,Cc1c(C(=O)O)cccc1[N+](=O)[O-],Cc1c(C(=O)O)cccc1[N+](=O)[O-],c1ccccc1,train,Cc1c(C(=O)O)cccc1[N+](=O)[O-],2.291929177,-39.74921855
0,0,0,0,0,0,0,0,0,0,0,0,TOX2914,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,O=S1(=O)N=CNc2ccccc21,valid,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,3.278910907,-42.45514242
1,0,0,0,1,0,0,,0,,0,0,TOX2915,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1,C1CCC(OC2CCCC(OC3CCCCO3)C2)OC1,train,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1,8.426188307,-104.4781898
0,0,0,0,0,0,0,0,0,0,0,0,TOX26911,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,c1ccc2[nH]c(N3CCCNCC3)nc2c1,test,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,2.887915188,-65.43068268
0,0,0,0,0,0,0,1,0,0,,0,TOX26910,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,c1csc(CNc2ccccc2-c2nn[nH]n2)c1,train,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,2.446372705,-67.91208281
0,0,0,0,0,0,0,,0,,0,0,TOX26913,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,O=C1Cc2ccccc2CCN1CCCNCC1Cc2ccccc21,test,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,2.436661815,-102.2876586
0,0,0,0,0,0,0,0,0,0,0,0,TOX26912,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O,O=C(CNCCCc1ccccc1)N1CCNC1=O,train,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O,1.879461233,-89.76537604
0,0,0,0,0,0,0,,0,,0,0,TOX26915,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-],CC1(C)CC1C(=O)N=C(CCCCCSCC(N)C(=O)O)C(=O)[O-],C1CC1,train,CC1(C)CC1C(=O)N=C(CCCCCSCC(N)C(=O)O)C(=O)[O-],1.423271012,-76.27575102
0,0,0,0,0,0,,0,0,0,0,0,TOX26914,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,CCOC(=O)C(CCc1ccccc1)NC1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,O=C1NCC(c2cccs2)SCC1NCCCc1ccccc1,train,CCOC(=O)C(CCc1ccccc1)NC1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,2.926923286,-96.15881111
0,0,0,0,0,0,0,,0,,,0,TOX26917,CCCCC/C=C\CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,CCCCC/C=C\CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3C(C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,O=C1Cc2cccc(c2)Oc2cccc(c2)C2NC(=O)C(Cc3ccc(cc3)Oc3cc4cc(c3OC3CCCCO3)Oc3ccc(cc3)C(OC3CCCCO3)C3NC(=O)C(NC(=O)C4NC2=O)c2cccc(c2)-c2c(cccc2OC2CCCCO2)CNC3=O)N1,train,CCCCC/C=C\CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3C(C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,2.484136563,-406.4333374
0,0,0,,,0,0,,0,1,1,0,TOX451,S=C(NC1CCCCC1)NC1CCCCC1,S=C(NC1CCCCC1)NC1CCCCC1,S=C(NC1CCCCC1)NC1CCCCC1,train,S=C(NC1CCCCC1)NC1CCCCC1,2.495273693,-49.20313964
0,0,0,,,0,0,,0,0,0,0,TOX22203,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],c1ccccc1,train,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],0.23630332,-73.63729677
0,0,1,,,,,,0,,,,TOX22206,CCCCCCCCCCCCN1CCCC1=O,CCCCCCCCCCCCN1CCCC1=O,O=C1CCCN1,train,CCCCCCCCCCCCN1CCCC1=O,4.400495327,-57.09717799
0,0,0,0,0,0,0,0,0,0,0,0,TOX22209,CCCCCCCCN(C)CCCCCCCC,CCCCCCCCN(C)CCCCCCCC,,valid,CCCCCCCCN(C)CCCCCCCC,9.208873361,-58.20748206
0,0,,0,0,0,0,0,0,0,0,0,TOX22208,CNC(=O)C(c1ccccc1)c1ccccc1,CNC(=O)C(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1,train,CNC(=O)C(c1ccccc1)c1ccccc1,4.110214736,-46.7268353
,,,,,,,0,,0,,,TOX31493,CCOC(=O)N1CCC(=O)CC1,CCOC(=O)N1CCC(=O)CC1,O=C1CCNCC1,train,CCOC(=O)N1CCC(=O)CC1,3.372458781,-38.89520028
0,0,0,0,0,0,0,0,0,0,0,0,TOX14232,CC(Oc1cccc(Cl)c1)C(=O)O,CC(Oc1cccc(Cl)c1)C(=O)O,c1ccccc1,train,CC(Oc1cccc(Cl)c1)C(=O)O,3.247154824,-40.59265523
0,0,0,0,0,0,0,0,0,0,0,0,TOX24989,O=Cc1ccc(F)c(Br)c1,O=Cc1ccc(F)c(Br)c1,c1ccccc1,train,O=Cc1ccc(F)c(Br)c1,2.551685696,-29.86580319
0,,0,0,0,0,1,,0,,,0,TOX28959,O=C(O)c1cccc(/C=C2/C[C@H]3[C@H](C[C@@H](O)[C@@H]3/C=C/[C@@H](O)C3CCCCC3)O2)c1,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1,C(=CC1CCC2OC(=Cc3ccccc3)CC12)CC1CCCCC1,test,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1,2.474699522,-87.01572254
0,0,0,0,0,0,0,,0,0,0,0,TOX28958,O=C(O)c1ccccc1S,O=C(O)c1ccccc1S,c1ccccc1,train,O=C(O)c1ccccc1S,1.910542278,-29.39509224
0,0,0,0,0,0,0,0,0,0,0,0,TOX24985,C=COCCOCCOC=C,C=COCCOCCOC=C,,valid,C=COCCOCCOC=C,4.927332211,-36.36754092
0,0,0,0,0,0,0,,0,,0,0,TOX28955,CS(=O)(=O)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)COc1ccccc1,CS(=O)(=O)NC(=O)CCC/C=C\CC1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)COc1ccccc1,O=C1CCC(C=CCCOc2ccccc2)C1,train,CS(=O)(=O)NC(=O)CCC/C=C\CC1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)COc1ccccc1,2.894497547,-99.58914574
0,0,0,0,0,0,0,,0,,0,0,TOX28954,OCC(O)COc1ccc(Cl)cc1,OCC(O)COc1ccc(Cl)cc1,c1ccccc1,train,OCC(O)COc1ccc(Cl)cc1,3.814609504,-41.6031371
0,0,0,0,0,0,0,0,0,0,0,0,TOX24980,CN(C)CCCNCCC#N,CN(C)CCCNCCC#N,,valid,CN(C)CCCNCCC#N,3.903935182,-34.5077675
0,0,0,0,0,0,0,,0,0,0,0,TOX24981,O=P(O)(O)Oc1ccccc1,O=P(O)(O)Oc1ccccc1,c1ccccc1,train,O=P(O)(O)Oc1ccccc1,4.436850205,-35.30444382
0,0,0,0,,,0,0,0,0,,0,TOX24982,CN(C1CCCCC1)S(=O)(=O)c1ccccc1N,CN(C1CCCCC1)S(=O)(=O)c1ccccc1N,O=S(=O)(NC1CCCCC1)c1ccccc1,train,CN(C1CCCCC1)S(=O)(=O)c1ccccc1N,3.3285146,-55.24319386
0,0,0,0,0,0,0,1,0,,0,0,TOX24983,C=CC(=O)OCCOCCOCC,C=CC(=O)OCCOCCOCC,,valid,C=CC(=O)OCCOCCOCC,2.765778319,-43.6370172
0,0,0,,,0,,1,0,0,,1,TOX1248,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4C2C3=O)O1,O=C1c2ccc3c(c2OC2COc4ccccc4C12)CCO3,train,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4C2C3=O)O1,1.862150592,-84.85445349
0,,0,,,,,1,,1,1,1,TOX1247,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,train,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,1.647154892,-58.02299741
0,0,0,,0,0,0,,0,0,1,0,TOX1246,Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,CC1=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=CC1=N,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,train,CC1=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=CC1=N,1.690577238,-61.19289164
0,0,0,0,0,0,0,0,0,0,1,0,TOX1244,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(C=NN5CCNCC5)cc4c3C2=O)N1,test,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1.432757841,-182.031986
0,,,1,,0,,1,0,1,,1,TOX1243,CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,N=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,train,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,0.964881108,-93.2929685
0,0,0,0,0,0,0,1,0,0,0,0,TOX1241,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,C1=CCCCC1,train,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,2.346851257,-115.7626501
0,0,0,0,0,1,0,1,0,1,0,0,TOX1240,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,C1=CCCCC1,train,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,2.491605979,-71.48192994
0,0,0,0,0,0,0,0,0,0,,0,TOX7370,CO[Si](C)(OC)OC,CO[Si](C)(OC)OC,,valid,CO[Si](C)(OC)OC,7.572840675,-28.69194585
0,0,1,0,0,0,0,1,0,0,,0,TOX18694,O=C1Nc2ccccc2C1=O,O=C1Nc2ccccc2C1=O,O=C1Nc2ccccc2C1=O,train,O=C1Nc2ccccc2C1=O,1.634406245,-30.70262357
0,0,0,0,0,0,0,0,0,0,0,0,TOX1799,CCN(CC)C1CCCCC1,CCN(CC)C1CCCCC1,C1CCCCC1,train,CCN(CC)C1CCCCC1,8.878738247,-35.05132445
0,0,0,0,0,0,0,0,0,0,0,0,TOX1798,c1ccc2ncccc2c1,c1ccc2ncccc2c1,c1ccc2ncccc2c1,train,c1ccc2ncccc2c1,2.088984964,-25.73794402
0,0,1,0,0,0,0,0,0,0,1,0,TOX25851,CCC(=O)c1c(O)cc(O)cc1O,CCC(=O)c1c(O)cc(O)cc1O,c1ccccc1,train,CCC(=O)c1c(O)cc(O)cc1O,3.218873155,-40.60124834
0,0,0,0,0,0,0,0,0,0,0,0,TOX1790,O=[N+]([O-])c1ccccc1O,O=[N+]([O-])c1ccccc1O,c1ccccc1,train,O=[N+]([O-])c1ccccc1O,2.340262698,-30.37393286
0,0,1,0,0,0,0,1,0,0,1,0,TOX1793,Oc1cccc2ccccc12,Oc1cccc2ccccc12,c1ccc2ccccc2c1,train,Oc1cccc2ccccc12,2.839334122,-29.537992
0,0,0,0,0,0,0,0,0,0,0,0,TOX1060,O=NN1CCCCC1,O=NN1CCCCC1,C1CCNCC1,train,O=NN1CCCCC1,2.037955414,-25.64577492
0,0,,,1,0,0,0,0,0,0,0,TOX1795,O=c1c2ccccc2oc2ccccc12,O=c1c2ccccc2oc2ccccc12,O=c1c2ccccc2oc2ccccc12,train,O=c1c2ccccc2oc2ccccc12,2.376945541,-40.03879634
0,0,,0,,0,0,,0,0,0,0,TOX1065,Cc1ccccc1N=O,Cc1ccccc1N=O,c1ccccc1,train,Cc1ccccc1N=O,0.568934436,-25.42873393
0,,0,0,,0,,,0,,,0,TOX25856,O=C(O)CN(CC(=O)O)CC1=CC2C(=CC1=O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,train,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,2.42319366,-136.2121779
0,0,0,0,0,0,0,0,0,0,0,0,TOX694,CN(C)P(=O)(N(C)C)N(C)C,CN(C)P(=O)(N(C)C)N(C)C,,valid,CN(C)P(=O)(N(C)C)N(C)C,5.665530957,-37.44813108
0,0,0,0,0,0,0,0,0,0,0,0,TOX696,CCCCCC(N)=O,CCCCCC(N)=O,,valid,CCCCCC(N)=O,4.434237604,-26.46048207
